"","ENTIDAD","MUNICIPIO","CODIGO","ID_ESTRATO","UE","PRODUCCION","FORMA_CAPITAL","GASTOS","INGRESOS","PERSONAL_OCUP","CONSUMO_INTER","VALOR_AGREG","MARGEN_PSNETO","NOMBRE_ENTIDAD","NOMBRE_MUNICIPIO","DESC_CODIGO","CVEGEO"
"180",3,8,435,99,73,241.228,5.5,450.567,663.488,467,93.161,148.067,32.0911606539983,"Baja California Sur","Los Cabos,","Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general","03008"
"181",3,8,461,1,1311,593.132,10.8,1089.359,1494.955,2713,180.958,412.174,27.1309838757688,"Baja California Sur","Los Cabos,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","03008"
"182",3,8,461,2,17,421.099,0.172,523.703,816.964,288,117.818,303.281,35.8964409692471,"Baja California Sur","Los Cabos,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","03008"
"183",3,8,462,99,645,3704.779,323.441,8742.306,11403.203,5896,1097.784,2606.995,23.3346455377493,"Baja California Sur","Los Cabos,","Comercio al por menor en tiendas de autoservicio y departamentales","03008"
"184",3,8,463,99,504,553.118,5.062,1020.902,1379.595,1974,224.125,328.993,25.9998767754305,"Baja California Sur","Los Cabos,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","03008"
"185",3,8,464,1,249,203.259,4.382,365.841,491.379,790,76.567,126.692,25.5481003461686,"Baja California Sur","Los Cabos,","Comercio al por menor de artículos para el cuidado de la salud","03008"
"186",3,8,464,2,5,29.125,0.038,69.558,92.424,72,6.659,22.466,24.7403271877434,"Baja California Sur","Los Cabos,","Comercio al por menor de artículos para el cuidado de la salud","03008"
"187",3,8,465,99,924,1222.959,9.465,2107.431,2636.056,2570,615.64,607.319,20.0536331549861,"Baja California Sur","Los Cabos,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","03008"
"188",3,8,466,99,392,440.801,186.368,1118.959,1358.802,1290,148.82,291.981,17.65106321598,"Baja California Sur","Los Cabos,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","03008"
"189",3,8,484,99,9,145.295,0,54.46,145.345,1063,53.328,91.967,62.5305308060133,"Baja California Sur","Los Cabos,","Autotransporte de carga","03008"
"190",3,8,485,1,12,23.282,1.435,15.31,23.882,61,14.211,9.071,35.8931412779499,"Baja California Sur","Los Cabos,","Transporte terrestre de pasajeros, excepto por ferrocarril","03008"
"191",3,8,485,2,8,89.668,0,50.829,89.668,190,50.298,39.37,43.3142258107686,"Baja California Sur","Los Cabos,","Transporte terrestre de pasajeros, excepto por ferrocarril","03008"
"192",3,8,485,3,4,103.421,4.8,61.629,103.421,287,60.047,43.374,40.4095879947013,"Baja California Sur","Los Cabos,","Transporte terrestre de pasajeros, excepto por ferrocarril","03008"
"193",3,8,487,99,86,686.511,34.151,418.865,701.819,1825,401.87,284.641,40.3172327907908,"Baja California Sur","Los Cabos,","Transporte turístico","03008"
"194",3,8,488,99,24,453.851,0.653,282.249,494.242,848,260.019,193.832,42.8925506128577,"Baja California Sur","Los Cabos,","Servicios relacionados con el transporte","03008"
"195",3,8,511,99,7,39.226,0.089,6.27,39.226,159,6.27,32.956,84.0157038698822,"Baja California Sur","Los Cabos,","Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión","03008"
"196",3,8,512,99,9,311.627,8.558,150.142,311.851,261,148.679,162.948,51.8545715742454,"Baja California Sur","Los Cabos,","Industria fílmica y del video, e industria del sonido","03008"
"197",3,8,517,1,7,21.271,0,4.47,21.271,39,4.47,16.801,78.9854731794462,"Baja California Sur","Los Cabos,","Telecomunicaciones","03008"
"198",3,8,517,2,3,4.214,0.3,0.901,4.214,41,0.901,3.313,78.6188894162316,"Baja California Sur","Los Cabos,","Telecomunicaciones","03008"
"199",3,8,522,1,49,118.545,0.697,83.517,126.713,187,79.583,38.962,34.0896356332815,"Baja California Sur","Los Cabos,","Instituciones de intermediación crediticia y financiera no bursátil","03008"
"200",3,8,522,2,6,107.301,0.137,61.946,107.301,132,57.299,50.002,42.2689443714411,"Baja California Sur","Los Cabos,","Instituciones de intermediación crediticia y financiera no bursátil","03008"
"201",3,8,524,99,18,16.89,1.07,5.98,16.952,63,5.918,10.972,64.7239263803681,"Baja California Sur","Los Cabos,","Compañías de seguros, fianzas, y administración de fondos para el retiro","03008"
"202",3,8,531,99,244,2102.978,79.83,965.666,2245.961,4535,856.659,1246.319,57.004329104557,"Baja California Sur","Los Cabos,","Servicios inmobiliarios","03008"
"203",3,8,541,99,378,908.585,10.431,376.809,910.286,3288,351.054,557.531,58.6054273052645,"Baja California Sur","Los Cabos,","Servicios profesionales, científicos y técnicos","03008"
"204",3,8,561,1,181,809.523,30.548,532.392,823.823,520,514.857,294.666,35.3754386561191,"Baja California Sur","Los Cabos,","Servicios de apoyo a los negocios","03008"
"205",3,8,561,2,31,750.684,2.277,403.807,804.903,737,363.236,387.448,49.8315946145063,"Baja California Sur","Los Cabos,","Servicios de apoyo a los negocios","03008"
"206",3,8,561,3,25,1472.925,18.316,676.501,1510.505,2865,641.772,831.153,55.2135875088133,"Baja California Sur","Los Cabos,","Servicios de apoyo a los negocios","03008"
"207",3,8,561,4,15,3045.393,11.489,799.331,3055.089,10583,769.939,2275.454,73.8360813711155,"Baja California Sur","Los Cabos,","Servicios de apoyo a los negocios","03008"
"208",3,8,562,1,5,6.272,0,2.918,6.272,21,2.918,3.354,53.4757653061225,"Baja California Sur","Los Cabos,","Manejo de residuos y servicios de remediación","03008"
"209",3,8,562,2,3,40.439,0.908,7.775,40.439,80,7.668,32.771,80.7735107198497,"Baja California Sur","Los Cabos,","Manejo de residuos y servicios de remediación","03008"
"210",3,8,611,99,185,470.969,7.505,211.278,471.266,2970,203.545,267.424,55.1679942962149,"Baja California Sur","Los Cabos,","Servicios educativos","03008"
"211",3,8,621,99,306,191.215,4.981,105.47,203.672,862,102.671,88.544,48.215758670804,"Baja California Sur","Los Cabos,","Servicios médicos de consulta externa y servicios relacionados","03008"
"212",3,8,622,99,19,498.4,30.179,388.058,501.814,613,372.639,125.761,22.6689570239172,"Baja California Sur","Los Cabos,","Hospitales","03008"
"213",3,8,623,1,6,1.621,0.4,0.993,1.621,15,0.993,0.628,38.7415175817397,"Baja California Sur","Los Cabos,","Residencias de asistencia social y para el cuidado de la salud","03008"
"214",3,8,624,1,75,21.691,1.183,11.362,21.981,362,11.31,10.381,48.3099040080069,"Baja California Sur","Los Cabos,","Otros servicios de asistencia social","03008"
"215",3,8,624,2,10,20.088,0.136,3.915,20.093,217,3.915,16.173,80.515602448614,"Baja California Sur","Los Cabos,","Otros servicios de asistencia social","03008"
"216",3,8,721,1,71,169.637,1.003,85.128,171.772,360,80.845,88.792,50.4412826304636,"Baja California Sur","Los Cabos,","Servicios de alojamiento temporal","03008"
"217",3,8,721,2,34,455.68,2.205,244.034,489.704,825,224.162,231.518,50.1670396811135,"Baja California Sur","Los Cabos,","Servicios de alojamiento temporal","03008"
"218",3,8,721,3,19,1709.724,13.112,1319.5,1795.869,2492,1178.186,531.538,26.5258212041079,"Baja California Sur","Los Cabos,","Servicios de alojamiento temporal","03008"
"219",3,8,721,4,49,16381.576,443.17,11051.443,16879.341,32102,10244.842,6136.734,34.5268100217894,"Baja California Sur","Los Cabos,","Servicios de alojamiento temporal","03008"
"220",3,8,722,99,1749,3848.786,45.661,2213.07,3895.384,11553,2148.18,1700.606,43.1873725414491,"Baja California Sur","Los Cabos,","Servicios de preparación de alimentos y bebidas","03008"
"221",3,8,811,1,979,447.874,18.498,253.663,446.472,2163,250.796,197.078,43.1850149617445,"Baja California Sur","Los Cabos,","Servicios de reparación y mantenimiento","03008"
"222",3,8,811,2,11,60.933,0.111,31.99,61.434,210,31.649,29.284,47.927857538171,"Baja California Sur","Los Cabos,","Servicios de reparación y mantenimiento","03008"
"223",3,8,812,1,830,294.424,11.829,162.963,294.437,1734,160.516,133.908,44.6526761242643,"Baja California Sur","Los Cabos,","Servicios personales","03008"
"224",3,8,812,2,9,57.056,0.01,41.546,57.056,154,38.974,18.082,27.1838194054964,"Baja California Sur","Los Cabos,","Servicios personales","03008"
"225",3,8,813,99,94,356.978,0.536,180.429,365.657,1068,166.444,190.534,50.6562160713456,"Baja California Sur","Los Cabos,","Asociaciones y organizaciones","03008"
"226",3,9,114,99,35,63.908,0.23,37.641,63.908,508,37.41,26.498,41.1012705764537,"Baja California Sur","Loreto,","Pesca, caza y captura","03009"
"227",3,9,236,99,6,24.358,0.11,16.361,24.358,69,16.205,8.153,32.8311027177929,"Baja California Sur","Loreto,","Edificación","03009"
"228",3,9,311,99,26,13.183,0.628,6.273,13.198,88,6.203,6.98,52.4700712229126,"Baja California Sur","Loreto,","Industria alimentaria","03009"
"229",3,9,312,99,11,7.82,0,3.48,7.82,26,3.476,4.344,55.4987212276215,"Baja California Sur","Loreto,","Industria de las bebidas y del tabaco","03009"
"230",3,9,315,1,8,1.737,0.008,0.614,1.741,10,0.608,1.129,64.7329121194716,"Baja California Sur","Loreto,","Fabricación de prendas de vestir","03009"
"231",3,9,321,99,8,2.966,0.012,1.807,2.955,13,1.807,1.159,38.8494077834179,"Baja California Sur","Loreto,","Industria de la madera","03009"
"232",3,9,327,1,3,2.332,0,1.397,2.332,8,1.397,0.935,40.0943396226415,"Baja California Sur","Loreto,","Fabricación de productos a base de minerales no metálicos","03009"
"233",3,9,332,99,13,7.452,0.02,3.435,7.47,22,3.369,4.083,54.0160642570281,"Baja California Sur","Loreto,","Fabricación de productos metálicos","03009"
"234",3,9,337,99,5,7.427,0.018,3.663,7.507,15,3.663,3.764,51.205541494605,"Baja California Sur","Loreto,","Fabricación de muebles, colchones y persianas","03009"
"235",3,9,431,99,5,8.331,0.02,51.853,55.599,24,4.165,4.166,6.73753125056205,"Baja California Sur","Loreto,","Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco","03009"
"236",3,9,434,99,10,15.552,0.015,43.483,52.45,39,4.789,10.763,17.0962821734986,"Baja California Sur","Loreto,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","03009"
"237",3,9,461,1,92,31.95,-0.088,47.624,70.915,166,8.58,23.37,32.8435450891913,"Baja California Sur","Loreto,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","03009"
"238",3,9,462,99,38,85.556,0.97,401.925,444.185,357,48.023,37.533,9.51405382892263,"Baja California Sur","Loreto,","Comercio al por menor en tiendas de autoservicio y departamentales","03009"
"239",3,9,463,99,38,26.22,0,40.182,71.093,86,4.225,21.995,43.4796674778108,"Baja California Sur","Loreto,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","03009"
"240",3,9,464,99,7,1.149,0.025,2.382,2.99,12,0.474,0.675,20.3344481605351,"Baja California Sur","Loreto,","Comercio al por menor de artículos para el cuidado de la salud","03009"
"241",3,9,465,1,54,9.86,0.019,19.805,27.301,89,3.391,6.469,27.4568697117322,"Baja California Sur","Loreto,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","03009"
"242",3,9,466,99,37,10.761,0,19.044,27.761,115,2.152,8.609,31.4001657000828,"Baja California Sur","Loreto,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","03009"
"243",3,9,467,99,22,65.975,0.02,73.166,132.004,57,8.003,57.972,44.5728917305536,"Baja California Sur","Loreto,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","03009"
"244",3,9,468,99,21,131.647,1.741,319.796,413.634,151,26.459,105.188,22.6862395257643,"Baja California Sur","Loreto,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","03009"
"245",3,9,488,99,6,56.568,0.064,20.117,56.548,71,18.753,37.815,64.4249133479522,"Baja California Sur","Loreto,","Servicios relacionados con el transporte","03009"
"246",3,9,532,99,13,61.058,0.012,37.535,61.902,101,33.761,27.297,39.3638331556331,"Baja California Sur","Loreto,","Servicios de alquiler de bienes muebles","03009"
"247",3,9,541,99,20,34.658,0.062,4.272,42.328,165,3.936,30.722,89.9073899073899,"Baja California Sur","Loreto,","Servicios profesionales, científicos y técnicos","03009"
"248",3,9,611,99,3,2.464,0,0.551,2.464,17,0.52,1.944,77.637987012987,"Baja California Sur","Loreto,","Servicios educativos","03009"
